text,language,split
"Marty y Buttons al darse cuenta de esto, van a rescatarla, sin embargo, ellos son rodeados por los Maxes. Aquí, es cuando Marty (sin darse cuenta) es controlado por el puño de Eon, siendo protegido de pies a cabeza por una armadura robot, lo que significa, que el puño ha encontrado a su heredero.",spa,val
"In Dodge City, Kansas, Wyatt finds out that Holliday and Kate are in town. Holliday tells him he has no money, so Wyatt allows him to stay if he promises to not fight while he is in town. Meanwhile, gorgeous gambler Laura Denbow (Rhonda Fleming) is arrested for playing cards since women are not allowed to gamble. She is released and allowed to play in the side rooms of the saloon. Wyatt is forced to deputize Holliday because a bank robber kills a cashier and Wyatt's other deputies are out in a posse catching another outlaw. The bank robbers attempt to ambush Wyatt outside of town, but are instead killed by Wyatt and Holliday.",eng,val
"L'entartage d'Hélène Rollès en février 1995 ne sera pas réalisé par Noël Godin mais par des complices féminines. Lors d'un concert, deux entarteuses réussissent à se cacher sous la scène. Au moment où Hélène commence sa première chanson, une entarteuse se glisse vers elle et lui envoie sa tarte à la figure en s'écriant : « Entartons, entartons Hélène et les Garçons ! ». Les entarteuses affirmeront avoir ensuite été battues par l'équipe technique.",fra,val
"En juillet 2010, 444 km de l'itinéraire sont réalisés soit 37 % dont 167 km en site propre. Une partie de cet itinéraire fait partie du projet CYCLE (Cycling Channel Landscapes Easily), qui réunit des organisations françaises et anglaises cherchant à développer un réseau d’itinéraires vélo valorisant les régions de la Manche,.",fra,val
"La European Organization for Civil Aviation Equipment, abreviado EUROCAE, y en español es una organización de uso común que se ocupa de crear estándares para la electrónica en la aviación. La EUROCAE se creó en 1963 en Lucerna (Suiza), si bien las oficinas de la EUROCAE están situadas en Malakoff (Francia), en las cercanías de París.",spa,val
"The Board of Education reacted by banning all but ""polite dances"" on school premises. However, the proscribed behavior persisted, and the Board then stopped all school dances. That continued until it became apparent that students were going to outside dances anyway and the efforts at control were abandoned.",eng,val
"Moyle, P. y J. Cech.: Fishes: An Introduction to Ichthyology, 4a. edición, Upper Saddle River, Nueva Jersey, Estados Unidos: Prentice-Hall. Año 2000.",spa,val
"El PEPRI no tiene en consideración los valores histórico artísticos que motivaron su protección. Especialmente, altera la peculiar trama en retícula, objeto de protección.",spa,val
"Aux Gelosi succédèrent, vers 1614, les Comici Fedeli, qui se rendirent à Paris sur l’invitation de Marie de Médicis. Ils y revinrent en 1621 et en 1624. Puis un des leurs, Nicolo Barbieri dit Beltrame, forma une nouvelle troupe qui séjourna à Paris, et dont Molière enfant suivit les représentations. Puis, rivaux de Molière, on vit les comédiens italiens du Roi, dirigés par l'Arlequin Dominique : Domenico Biancolelli ; celui-ci fut reçu par Louis XIV, qui l'appréciait beaucoup.",fra,val
"El 7 de febrero de 1962 se integró un pequeño grupo de jóvenes rebeldes dirigidos por los Yon Sosa y Turcios Lima, junto con César Montes,[4]​ creando el Movimiento Revolucionario Trece de Noviembre (MR-13); entre sus miembros aparece también Pablo Monsanto,[5]​ quien también era conocido por el sobrenombre de «Manzana». El grupo abrió así un nuevo tipo de lucha política en el país al formar el Movimiento Revolucionario Trece de Noviembre (MR-13) con el fin de derrocar al gobierno por medio de las armas; para ello contactaron con los grupos políticos, en especial con el PGT, para establecer alianzas. La crisis política continuó y el gobierno abrió muchos flancos, iniciándose así la lucha guerrillera en Guatemala.[3]​",spa,val
"À l’automne 1871, Beaugrand s'établit en Nouvelle-Angleterre. À Philadelphie, d'abord, où il exerce la profession de pâtissier. Dès le mois de juillet ou d’août de la même année, il déménage à Fall River, au Massachusetts, où il réside avec son frère Télésphore. La ville, à cette époque, compte 5 700 francophones, immigrés du Québec, qui comptent pour 14 % de la population totale.Très vite, il se démarque au sein de la population franco-américaine, en mettant sur pied des sociétés patriotiques et culturelles et en fondant des journaux.",fra,val
Al-Arba’un fi Fadli al-Shami wa-Ahlih wal-Hijrati ila Allahi wa-Rasulih (“The Excellence of Syro-Palestine and Its People in Emigrating to Allah and His Prophet: 40 Hadith”) Bilingual.,eng,val
"Iraq War for Dummies, 2003: Days before the United States invaded Iraq, this cover story warned that it might take ""many years and cost hundreds of billions of dollars"" to build a new nation in Iraq",eng,val
"El método tan difundido por la escuela tradicional de preguntarle al verbo ""¿Qué?"" resulta desaconsejable. ""¿Qué?"" es una pregunta cuya respuesta puede ser bien un sujeto, bien un complemento directo inanimado. Tampoco se le puede preguntar nada a una oración interrogativa si lo que se espera es una respuesta.",spa,val
"Esta voz era puramente orgánica y se diferencia de haz, en que la mesnada era un cuerpo, un trozo, una división de la hueste, y el haz era unidad táctica en el campo de batalla.",spa,val
"In June 2000, writer Tamar Lewin of The New York Times wrote ""Growing Up, Growing Apart"", a lengthy feature highlighting how an ethnically diverse trio struggled to maintain friendships and cope with teen life at Columbia. The story trailed Aqeelah Mateen, an African-American Muslim, Kelly Regan, an Irish Catholic, and Johanna Perez-Fox, a Puerto Rican Jew; the group quickly became ambassadors for the school, and for their respective ethnic groups. The article wasn't controversial, per se, but directed national attention to the school district and to Columbia specifically.",eng,val
"Según la Oficina del Censo en 2000 los ingresos medios por hogar en la localidad eran de $71,545 y los ingresos medios por familia eran de $81,868. Los hombres tenían unos ingresos medios de $57,334 frente a los $40,827 para las mujeres. La renta per cápita de la localidad era de $35,031. Alrededor del 2,8% de la población estaba por debajo del umbral de pobreza.[3]​",spa,val
"La economía del departamento es diversa, esto dado en gran medida por la amplitud de ecosistemas y climas, que ofrece el territorio caldense, ampliando las posibilidades en su economía; el sector de prestación de servicios representado por el comercio, el transporte, las comunicaciones y la banca, son un fuerte del departamento, y el sector agropecuario representado principalmente por el café, representa una fuente importante de ingresos además de ser un elemento identidario para la región, la ganadería también se encuentra presente; en cuanto a manufactura, sobresalen la industria metalmecánica y los productos textiles y de confecciones, también cuanta con el sector minero focalizado en el oro principalmente, actualmente el turismo ha adquirido importancia a nivel departamental.",spa,val
They have recently had several of our members complete & pass the ICC development course for Umpiring & also for Scoring both courses completed are for level 1.,eng,val
"El Pueblo Nuevo del Mar se constituyó como municipio independiente con ese nombre en 1821.[3]​ Fue un pueblo principalmente pescador, y sus límites eran al sur con Villanueva del Grao, al este con el mar Mediterráneo, al oeste con el Partido de Santo Tomás de Valencia, y al norte con la acequia de la Cadena (actual Malvarrosa). En esencia, el territorio que ocupaban las edificaciones y el terreno más inmediato.",spa,val
EUROCAE se ocupa de tareas relacionadas con el uso de dispositivos eléctricos y electrónicos. La organización estandariza requisitos para los dispositivos de electrónica tanto en los aviones como para sistemas terrestres para la localización y navegación aérea y desarrolla normas y documentos al respecto.,spa,val
"""Utopía"" es una canción de la cantante y actriz mexicana Belinda. Es el primer track de su segundo álbum de estudio que tiene el mismo título, así como en las reediciones Utopía 2, Utopía (Edición Especial Europea) y Utopía (Edición Especial Italiana).",spa,val
La abreviatura Lindh. se emplea para indicar a Ferdinand Jacob Lindheimer como autoridad en la descripción y clasificación científica de los vegetales. (consulte el listado de todos los géneros y especies descritos por este autor en IPNI).,spa,val
Dorinda threatens Gator's former whores to keep them in line. Dorinda offers Gator's competing pimps a deal: whoever kills Truck gets to replace Gator while she runs the stable. The only pimp interested in the violence is Harvard Blue (Kotto). Truck survives several ambushes by Blue's goons.,eng,val
"Depuis plusieurs années, il sert de cantine au groupement scolaire des Perrières situé dans le parc avoisinant, et accueille également les activités d'associations pour le troisième âge.",fra,val
"After four years as a solo practitioner, Johnson invited Alan Ritchie to join him as a partner. Ritchie had been a partner for many years in the Johnson-Burgee office and was the partner-in-charge of the AT&T building and the 190 South Lasalle Street office building. In 1994 they formed the new practice of Philip Johnson>Alan Ritchie Architects. During the next ten years they worked closely together and yet again explored new directions in architecture, designing buildings as sculptural objects. Some of the buildings that expressed this were the Chapel of St. Basil at the university of St. Thomas, the Cathedral of Hope in Dallas, the Habitable Sculpture (a 26-story apartment tower in lower Manhattan), The Children Museum in Guadalajara, Mexico, The Chrysler Center and DDC Showroom in NY. One of his last designs with Alan Ritchie, completed after his death, was the Urban Glass House, a condominium building in lower Manhattan which was an urban expression from his own earlier work, his famous Glass House residence. The final building he designed with Richie was the Pennsylvania Academy of Music building in Lancaster, Pennsylvania, which was completed in 2008. Alan Ritchie now continues the Johnson legacy and design excellence and continues to explore the many ideas they developed together.",eng,val
