text,language,split
"Aéroport Paris-Charles-de-Gaulle : D'une superficie totale de 3 500 ha dont 800 sur la commune est construit en réalité sur le territoire de six communes. Prévu pour accueillir trente-cinq millions de passagers par an à moyen terme (prévisions largement dépassées avec plus de cinquante-cinq millions de passagers en 2006), il fut mis en chantier en 1965. La première aérogare fut inaugurée en 1974 et la seconde en 1982. On doit à l'architecte Paul Andreu les deux principales aérogares ainsi que les gares RER et TGV. L'aéroport possède actuellement quatre pistes, deux d'envol et deux d'atterrissage. L'aéroport est desservi par le chemin de fer depuis 1976 et la ligne B du RER depuis 1979. C'est finalement le TGV qui est arrivé en dernier en 1994. Une desserte interne plus performante grâce à un métro automatique de type VAL, le CDGVAL, a été mise en service en avril 2007.",fra,test
(en) Cet article est partiellement ou en totalité issu de l’article de Wikipédia en anglais intitulé « Kaho Kōda » (voir la liste des auteurs).,fra,test
Los primeros paulinos desembarcaron en Buenos Aires en 1927 fundando la obra cardenal Ferrari que dedico una particular atención al mundo universitario. Una de las fundadoras fue la escritora y política democratacristiana Angélica Felisa Fuselli. En 1930 se fundó el instituto grafotecnico considerada la primera escuela de periodismo de América latina.[5]​ Siempre en el entorno de la obra se organizaron grupos católicos de Boys scout y se estructuró la acción católica argentina.[6]​,spa,train
"José María Montalvo de la Cantera, V conde del Castillo, VII Marquesado de San Felipe y Santiago, IV conde de Casa Montalvo. Perdió sus derechos judicialmente a favor de:",spa,train
"In 2014, they headlined their first national tour, with numerous sold out shows including a performance at West Hollywood’s renowned Roxy Theatre that sold out two weeks before the show date..",eng,test
"There are three tiers of awards: a Global Award is presented to international brands that have a presence in ten or more countries, on three or more continents, limited to the top 100 global brands in any particular year; a Regional Award is presented to brands who are top in several countries in a particular geographic region; and a National Award which is presented to the very top brands in participating countries at the awards. Brands who are global winners are not awarded again on a national level.",eng,train
"58-4. Cualquier tipo de ayuda a la ""burguesía internacional"" que, no reconociendo la igualdad del sistema político comunista, se esfuerza por derribarla: castigo similar al 58-2.",spa,test
"Page also ventured into hardware and Google unveiled the Chromebook in May 2012. The hardware product was a laptop that ran on a Google operating system, Chrome OS.",eng,train
"Stephen Robert ""Steve"" Reid', más conocido como Steve McFadden (Maida Vale, West London, Inglaterra, 20 de marzo de 1959), es un actor inglés conocido por interpretar a Phil Mitchell en la serie EastEnders.",spa,train
"Michaël fera retentir sa trompe et le messie fils de David se manifestera aux justes d'Israël restés dans le désert de Juda. Ils monteront à Jérusalem. Armilus sera stupéfait de leur audace et montera de nouveau les combattre, mais cette fois c'est Dieu qui mènera directement la bataille. Armilus et toutes ses armées mourront ""et nul ne survivra de la maison d'Ésaü"" (Ab. 1, 18).",fra,test
"Dans le discours pour la réception du Prix Nobel de littérature qu’il prononça à Stockholm en 1997, Dario Fo, rend hommage à un dramaturge vénitien du XVIe siècle, Angelo Beolco, dit Ruzzante, « un extraordinaire homme de théâtre de ma terre, peu connu… même en Italie. Mais qui est sans aucun doute le plus grand auteur de théâtre que l’Europe ait connu pendant la Renaissance avant l’arrivée de Shakespeare. » Il insiste sur la qualité du théâtre de Ruzzante, qu’il considère comme « le vrai père de la commedia dell’arte, qui inventa un langage original, un langage pour le théâtre, basé sur une variété de langues : les dialectes de la Vallée du Pô, des expressions en latin, en espagnol, même en allemand, le tout mélangé avec des onomatopées de sa propre invention. »",fra,test
"Apodada Ash por sus amigos y familia, fue compañera de clase en el colegio del centrocampista del Hamilton Academical Football Club, Jim McAlister, y compañera de clase en la universidad de Derek Hough. Ha aparecido recientemente en 2010 en el drama romántico Cartas a Julieta como Patricia, la prima de Charlie, un papel secundario.",spa,train
"En 1697, les comédiens italiens du roi, menés par Evariste Gherardi annoncèrent au public français La Fausse Prude, satire de Madame de Maintenon, épouse secrète du Roi : Louis XIV les chassa de sa cour et ils durent s'exiler. Ils ne furent rappelés par le Régent qu'après la mort du roi.",fra,test
"La 21.ª División de Montaña SS Skanderbeg (en alemán: 21. Waffen Gebirgs-Division der SS ""Skanderbeg"" [Albanische Nr. 1])fue una División de las Waffen SS creada por orden de Heinrich Himmler durante la Segunda Guerra Mundial, en marzo de 1944, formada por voluntarios albaneses y que recibe su nombre como homenaje al héroe nacional Gjergj Kastriot Skanderbeg.",spa,train
"The actual gunfight took place in a vacant lot behind the O.K. corral, next to a photography studio, not in the corral itself. It was not an ""event by appointment"", as the prearrangement between Billy and Wyatt the night before depicts in the movie. It evolved the morning of the fight as the Earps responded to the chaos and threats raised by Ike Clanton after drinking himself into a rage the entire night before.",eng,test
"Il a dirigé le Centre d'histoire culturelle des sociétés contemporaines de 1998 à 2005, et l’École doctorale « Cultures, Organisations, Législations » de 2005 à 2007, puis l'Ecole doctorale ""Cultures, Régulations, Institutions et territoires"" de 2009 à 2015.",fra,train
"Many students and teachers were enlisted during World War I, which had a significant effect on life at Columbia. Pupils in assembly regularly delivered patriotic ""four-minute speeches."" Every room in the school had a full complement of war posters.",eng,test
"Sanae es una mujer enojada y amargada con un complejo de superioridad enorme, parte de la élite, cree que todos son unos idiotas y deberían estar bajo su control a pesar de ser una simple empleada de una oficina trabajando para otros a quienes considera idiotas por no valorarla. Tiene una actitud condescendiente, de superioridad absoluta, e incluso llega a abusar psicológica y emocionalmente de sus compañeras, forma un grupo de subordinadas para su beneficio: Swim Swim, Tama y las Peaky Angels. Ambiciosa y de mal carácter, hace planes para verse beneficiada en el juego, pero también intenta que su equipo sea fuerte. Al transformarse en Ruler, su cabello se vuelve púrpura, usa un traje de princesa, con corona y un báculo, este le da su habilidad de dar a cualquiera una orden y la cumpla, pero solo si esta en un radio de cinco metros a la redonda y se mantiene en la misma posición. Ella es la segunda Chica Mágica en morir después de ser traicionada por Swim Swim y de posicionarse última en el segundo ranking.",spa,train
"Al igual que en el barrio Sajonia, pueden verse suntuosas residencias de fines de 1800 y principios de 1900, cuando albergaba a muchas de las familias más pudientes de Asunción.",spa,test
"Pueden distinguirse tres períodos en su obra como compositor. El primero, de 1926 a 1944, tiene como característica la presencia de ritmos brasileños: Romanza para violín y piano (1926) Imperio Burlesco para violín y piano, Concierto para viola, viola de amor, con coro y orquesta (1933), Cinco preludios para piano (1936), Agonía (1937) para contralto y orquesta, Concertino para guitarra y orquesta (1943), entre otras. Dentro de este período, en 1935 escribe las ""Cinco Imágenes Musicales"", inspiradas en el libro ""Axiomas"" del filósofo Carlos Bernardo González Pecotche, y ""Duérmete Pequeño"" con versos de Carolina Olave Barbot. Uniendo ""Passos Perdidos na Sombra"", forma ""Ocho Canciones"" para Canto y Orquesta.",spa,test
"With the onset of the Industrial Revolution in the late 18th century and the concomitant development of precision engineering and component standardisation, locks and keys were manufactured with increasing complexity and sophistication.",eng,test
"Philip Johnson's Glass House, along with Mies van der Rohe's Farnsworth House, was the subject of Sarah Morris's 2010 film Points on a Line. Morris filmed at both sites over the course of several months, among other locations including The Four Seasons Restaurant, the Seagram Building, Mies van der Roheʼs controversial 860–880 Lake Shore Drive Apartments, and Chicagoʼs Newberry Library.",eng,test
